In,Out,TimeStamp,EV Pen,EV In,EV Out
36.0,49.0,2024-01-01 00:00:00,0.0021453872358831415,0.0,0.0
36.0,49.0,2024-01-01 01:00:00,0.002089126941752242,0.0,0.0
36.0,49.0,2024-01-01 02:00:00,0.002907779861511304,0.0,0.0
42.0,55.0,2024-01-01 03:00:00,0.0030809498776340947,0.0,0.0
40.0,68.0,2024-01-01 04:00:00,0.003075366347637024,0.0,0.0
40.0,68.0,2024-01-01 05:00:00,0.0028976792649165585,0.0,0.0
78.0,161.0,2024-01-01 06:00:00,0.0018920833054927673,0.0,0.0
104.0,235.0,2024-01-01 07:00:00,0.002803743054714877,0.0,1.0
122.0,309.0,2024-01-01 08:00:00,0.0018684016236528707,0.0,1.0
205.0,489.0,2024-01-01 09:00:00,0.0024095391160661715,0.0,1.0
327.0,629.0,2024-01-01 10:00:00,0.0028631258829342533,1.0,2.0
417.0,721.0,2024-01-01 11:00:00,0.003230582221653038,1.0,2.0
568.0,766.0,2024-01-01 12:00:00,0.0021379335450825913,1.0,2.0
721.0,784.0,2024-01-01 13:00:00,0.002446084311150853,2.0,2.0
854.0,758.0,2024-01-01 14:00:00,0.0024095060480324253,2.0,2.0
873.0,725.0,2024-01-01 15:00:00,0.0024288540730333487,2.0,2.0
873.0,725.0,2024-01-01 16:00:00,0.00320777275473947,3.0,2.0
781.0,669.0,2024-01-01 17:00:00,0.0028102859682139925,2.0,2.0
503.0,487.0,2024-01-01 18:00:00,0.0028168696697328703,1.0,1.0
305.0,373.0,2024-01-01 19:00:00,0.0023022742387680283,1.0,1.0
109.0,183.0,2024-01-01 20:00:00,0.002508158268629261,0.0,0.0
98.0,160.0,2024-01-01 21:00:00,0.003458522316064127,0.0,1.0
87.0,137.0,2024-01-01 22:00:00,0.002367930842040532,0.0,0.0
87.0,137.0,2024-01-01 23:00:00,0.0022832325881634694,0.0,0.0
14.0,15.0,2024-01-02 00:00:00,0.0023401830522038684,0.0,0.0
14.0,15.0,2024-01-02 01:00:00,0.002070514860693055,0.0,0.0
12.0,14.0,2024-01-02 02:00:00,0.0016030296538125449,0.0,0.0
14.0,17.0,2024-01-02 03:00:00,0.0035464480432679728,0.0,0.0
17.0,20.0,2024-01-02 04:00:00,0.0021310851970395305,0.0,0.0
30.0,35.0,2024-01-02 05:00:00,0.004158384676812215,0.0,0.0
77.0,75.0,2024-01-02 06:00:00,0.0023718605133038416,0.0,0.0
119.0,138.0,2024-01-02 07:00:00,0.0021226462158938516,0.0,0.0
200.0,251.0,2024-01-02 08:00:00,0.0030446099426799196,1.0,1.0
238.0,294.0,2024-01-02 09:00:00,0.0019098371331538622,0.0,1.0
244.0,321.0,2024-01-02 10:00:00,0.002101330301540995,1.0,1.0
255.0,314.0,2024-01-02 11:00:00,0.0023843257268128474,1.0,1.0
277.0,310.0,2024-01-02 12:00:00,0.0022287635157811803,1.0,1.0
306.0,318.0,2024-01-02 13:00:00,0.0032696327004074215,1.0,1.0
345.0,337.0,2024-01-02 14:00:00,0.002109885315681073,1.0,1.0
349.0,319.0,2024-01-02 15:00:00,0.0019893996115202695,1.0,1.0
347.0,296.0,2024-01-02 16:00:00,0.002705203764367539,1.0,1.0
316.0,256.0,2024-01-02 17:00:00,0.002134585932827248,1.0,1.0
269.0,221.0,2024-01-02 18:00:00,0.003205875044905848,1.0,1.0
203.0,166.0,2024-01-02 19:00:00,0.003485824453594589,1.0,1.0
162.0,134.0,2024-01-02 20:00:00,0.0020709386787829387,0.0,0.0
121.0,105.0,2024-01-02 21:00:00,0.002642972279317049,0.0,0.0
75.0,75.0,2024-01-02 22:00:00,0.001317926866141824,0.0,0.0
55.0,50.0,2024-01-02 23:00:00,0.0036990920730912685,0.0,0.0
23.0,18.0,2024-01-03 00:00:00,0.0023070186218997002,0.0,0.0
23.0,18.0,2024-01-03 01:00:00,0.00247975210284969,0.0,0.0
11.0,10.0,2024-01-03 02:00:00,0.0028048421335999706,0.0,0.0
12.0,14.0,2024-01-03 03:00:00,0.0021610743925881723,0.0,0.0
12.0,14.0,2024-01-03 04:00:00,0.005079779559432733,0.0,0.0
37.0,40.0,2024-01-03 05:00:00,0.0030693583124668487,0.0,0.0
150.0,134.0,2024-01-03 06:00:00,0.0014742099914794079,0.0,0.0
217.0,252.0,2024-01-03 07:00:00,0.002115986795500795,0.0,1.0
285.0,406.0,2024-01-03 08:00:00,0.002803188477067484,1.0,1.0
263.0,365.0,2024-01-03 09:00:00,0.0030821449317745323,1.0,1.0
277.0,372.0,2024-01-03 10:00:00,0.0030088745647455033,1.0,1.0
439.0,542.0,2024-01-03 11:00:00,0.002515584143882158,1.0,1.0
432.0,471.0,2024-01-03 12:00:00,0.002442930580922974,1.0,1.0
503.0,449.0,2024-01-03 13:00:00,0.0030406180627770064,2.0,1.0
570.0,467.0,2024-01-03 14:00:00,0.0018748592139141277,1.0,1.0
602.0,491.0,2024-01-03 15:00:00,0.002648967873118649,2.0,1.0
535.0,453.0,2024-01-03 16:00:00,0.002161585110101809,1.0,1.0
376.0,355.0,2024-01-03 17:00:00,0.00402140244412303,2.0,1.0
283.0,285.0,2024-01-03 18:00:00,0.002986361246134729,1.0,1.0
207.0,214.0,2024-01-03 19:00:00,0.0018419638955515388,0.0,0.0
151.0,153.0,2024-01-03 20:00:00,0.0030722346639360182,0.0,0.0
118.0,124.0,2024-01-03 21:00:00,0.0018557787602952517,0.0,0.0
82.0,69.0,2024-01-03 22:00:00,0.0038004750344671876,0.0,0.0
77.0,58.0,2024-01-03 23:00:00,0.002613059410752176,0.0,0.0
30.0,22.0,2024-01-04 00:00:00,0.0019603371820162197,0.0,0.0
22.0,19.0,2024-01-04 01:00:00,0.0017076856925931502,0.0,0.0
18.0,18.0,2024-01-04 02:00:00,0.002499686356170726,0.0,0.0
30.0,29.0,2024-01-04 03:00:00,0.0024789049468586484,0.0,0.0
29.0,33.0,2024-01-04 04:00:00,0.003218260907677833,0.0,0.0
98.0,154.0,2024-01-04 05:00:00,0.00285641413900884,0.0,0.0
158.0,277.0,2024-01-04 06:00:00,0.001954584417781622,0.0,1.0
223.0,388.0,2024-01-04 07:00:00,0.0027221009768219817,1.0,1.0
334.0,537.0,2024-01-04 08:00:00,0.0026880383562444717,1.0,1.0
334.0,537.0,2024-01-04 09:00:00,0.003125954458160722,1.0,2.0
460.0,655.0,2024-01-04 10:00:00,0.0016851817299611681,1.0,1.0
554.0,667.0,2024-01-04 11:00:00,0.00271561881911968,2.0,2.0
554.0,667.0,2024-01-04 12:00:00,0.0030100949434839304,2.0,2.0
686.0,685.0,2024-01-04 13:00:00,0.001964689766656173,1.0,1.0
734.0,650.0,2024-01-04 14:00:00,0.0023127993124432873,2.0,2.0
728.0,605.0,2024-01-04 15:00:00,0.002487272215696797,2.0,2.0
576.0,520.0,2024-01-04 16:00:00,0.0023923423539127784,1.0,1.0
512.0,473.0,2024-01-04 17:00:00,0.00299122149521653,2.0,1.0
376.0,377.0,2024-01-04 18:00:00,0.0035112430321281984,1.0,1.0
213.0,260.0,2024-01-04 19:00:00,0.0023911503920895833,1.0,1.0
213.0,260.0,2024-01-04 20:00:00,0.00167099350581767,0.0,0.0
148.0,182.0,2024-01-04 21:00:00,0.002777947092849508,0.0,1.0
148.0,182.0,2024-01-04 22:00:00,0.0025228186417962104,0.0,0.0
116.0,127.0,2024-01-04 23:00:00,0.002990921110323818,0.0,0.0
41.0,28.0,2024-01-05 00:00:00,0.002904774419647802,0.0,0.0
27.0,18.0,2024-01-05 01:00:00,0.0017854041398395928,0.0,0.0
24.0,19.0,2024-01-05 02:00:00,0.00393108523012387,0.0,0.0
39.0,33.0,2024-01-05 03:00:00,0.0022565768297791193,0.0,0.0
68.0,90.0,2024-01-05 04:00:00,0.0035784676911231146,0.0,0.0
68.0,90.0,2024-01-05 05:00:00,0.0020398334943924185,0.0,0.0
83.0,105.0,2024-01-05 06:00:00,0.0014215441803964997,0.0,0.0
126.0,158.0,2024-01-05 07:00:00,0.0022150448614002313,0.0,0.0
174.0,334.0,2024-01-05 08:00:00,0.0029150000664848567,1.0,1.0
259.0,388.0,2024-01-05 09:00:00,0.002035568131214669,1.0,1.0
332.0,457.0,2024-01-05 10:00:00,0.0033207048307476055,1.0,2.0
485.0,524.0,2024-01-05 11:00:00,0.002103024588242568,1.0,1.0
540.0,491.0,2024-01-05 12:00:00,0.003760817027814349,2.0,2.0
669.0,536.0,2024-01-05 13:00:00,0.003602489046439433,2.0,2.0
763.0,519.0,2024-01-05 14:00:00,0.0018999664838851703,1.0,1.0
763.0,519.0,2024-01-05 15:00:00,0.003751847768039773,3.0,2.0
759.0,490.0,2024-01-05 16:00:00,0.0027333450465400013,2.0,1.0
694.0,448.0,2024-01-05 17:00:00,0.003737062803488147,3.0,2.0
586.0,376.0,2024-01-05 18:00:00,0.0021570893298172274,1.0,1.0
427.0,293.0,2024-01-05 19:00:00,0.0021601259342079143,1.0,1.0
264.0,206.0,2024-01-05 20:00:00,0.0026022812066765384,1.0,1.0
264.0,206.0,2024-01-05 21:00:00,0.003410692542940235,1.0,1.0
207.0,157.0,2024-01-05 22:00:00,0.0022175432879553585,0.0,0.0
142.0,112.0,2024-01-05 23:00:00,0.00341229197961985,0.0,0.0
35.0,21.0,2024-01-06 00:00:00,0.0025819177344973358,0.0,0.0
30.0,19.0,2024-01-06 01:00:00,0.0029493294413017214,0.0,0.0
29.0,21.0,2024-01-06 02:00:00,0.0019481300463803628,0.0,0.0
29.0,21.0,2024-01-06 03:00:00,0.0024746667400522633,0.0,0.0
27.0,29.0,2024-01-06 04:00:00,0.0017170803730983612,0.0,0.0
50.0,158.0,2024-01-06 05:00:00,0.0037441432427906206,0.0,1.0
88.0,260.0,2024-01-06 06:00:00,0.0024072720226471565,0.0,1.0
146.0,367.0,2024-01-06 07:00:00,0.0033726201126471162,0.0,1.0
146.0,367.0,2024-01-06 08:00:00,0.0031281435928973674,0.0,1.0
232.0,480.0,2024-01-06 09:00:00,0.005037351413662954,1.0,2.0
321.0,579.0,2024-01-06 10:00:00,0.0025451600626376705,1.0,1.0
321.0,579.0,2024-01-06 11:00:00,0.0030125433106090722,1.0,2.0
418.0,550.0,2024-01-06 12:00:00,0.0031987476784564386,1.0,2.0
517.0,555.0,2024-01-06 13:00:00,0.0030271688222756146,2.0,2.0
634.0,544.0,2024-01-06 14:00:00,0.0036386984248959918,2.0,2.0
619.0,488.0,2024-01-06 15:00:00,0.00201257692928236,1.0,1.0
562.0,421.0,2024-01-06 16:00:00,0.001459153836784777,1.0,1.0
562.0,421.0,2024-01-06 17:00:00,0.0016229905834251302,1.0,1.0
470.0,354.0,2024-01-06 18:00:00,0.0039273847713349195,2.0,1.0
359.0,272.0,2024-01-06 19:00:00,0.003611320342161887,1.0,1.0
200.0,195.0,2024-01-06 20:00:00,0.0037001777705159156,1.0,1.0
192.0,200.0,2024-01-06 21:00:00,0.0019321862846145737,0.0,0.0
126.0,127.0,2024-01-06 22:00:00,0.004528358566023967,1.0,1.0
92.0,88.0,2024-01-06 23:00:00,0.0019230032496334822,0.0,0.0
35.0,35.0,2024-01-07 00:00:00,0.0023325810809735987,0.0,0.0
26.0,30.0,2024-01-07 01:00:00,0.0027646280768079557,0.0,0.0
26.0,30.0,2024-01-07 02:00:00,0.0018423362206709014,0.0,0.0
26.0,30.0,2024-01-07 03:00:00,0.0008710728534165222,0.0,0.0
34.0,61.0,2024-01-07 04:00:00,0.0021172862099100224,0.0,0.0
50.0,120.0,2024-01-07 05:00:00,0.0019023710593409752,0.0,0.0
85.0,189.0,2024-01-07 06:00:00,0.0021640550717193243,0.0,0.0
104.0,254.0,2024-01-07 07:00:00,0.0024157209037873706,0.0,1.0
184.0,413.0,2024-01-07 08:00:00,0.0036679553221546255,1.0,2.0
193.0,438.0,2024-01-07 09:00:00,0.0017748741880987651,0.0,1.0
222.0,442.0,2024-01-07 10:00:00,0.0018058088335552228,0.0,1.0
296.0,499.0,2024-01-07 11:00:00,0.0025367440973252105,1.0,1.0
373.0,520.0,2024-01-07 12:00:00,0.0026023200468675307,1.0,1.0
444.0,604.0,2024-01-07 13:00:00,0.0021846409242401686,1.0,1.0
436.0,599.0,2024-01-07 14:00:00,0.0026602802033345156,1.0,2.0
498.0,491.0,2024-01-07 15:00:00,0.0023838254935945775,1.0,1.0
440.0,381.0,2024-01-07 16:00:00,0.0028755231643601497,1.0,1.0
328.0,277.0,2024-01-07 17:00:00,0.0013443855478497539,0.0,0.0
226.0,160.0,2024-01-07 18:00:00,0.003560076415166578,1.0,1.0
118.0,106.0,2024-01-07 19:00:00,0.0025874479737463406,0.0,0.0
98.0,88.0,2024-01-07 20:00:00,0.0035956875675991506,0.0,0.0
93.0,84.0,2024-01-07 21:00:00,0.00288060565411048,0.0,0.0
91.0,76.0,2024-01-07 22:00:00,0.0027090234981799553,0.0,0.0
59.0,56.0,2024-01-07 23:00:00,0.0022405888845135626,0.0,0.0
21.0,14.0,2024-01-08 00:00:00,0.0027420629119599854,0.0,0.0
15.0,16.0,2024-01-08 01:00:00,0.0029370415856347968,0.0,0.0
20.0,20.0,2024-01-08 02:00:00,0.002420791806105968,0.0,0.0
21.0,20.0,2024-01-08 03:00:00,0.002792551415363452,0.0,0.0
29.0,34.0,2024-01-08 04:00:00,0.0032662235508178383,0.0,0.0
142.0,129.0,2024-01-08 05:00:00,0.0028358846822100266,0.0,0.0
142.0,129.0,2024-01-08 06:00:00,0.0023882452585600096,0.0,0.0
182.0,197.0,2024-01-08 07:00:00,0.0017566999567222887,0.0,0.0
182.0,197.0,2024-01-08 08:00:00,0.00270429842002595,0.0,1.0
225.0,254.0,2024-01-08 09:00:00,0.002721617141399705,1.0,1.0
257.0,297.0,2024-01-08 10:00:00,0.0034441728203510108,1.0,1.0
270.0,329.0,2024-01-08 11:00:00,0.0026620422108952035,1.0,1.0
291.0,327.0,2024-01-08 12:00:00,0.0024415530278785185,1.0,1.0
350.0,332.0,2024-01-08 13:00:00,0.002517323444844355,1.0,1.0
379.0,333.0,2024-01-08 14:00:00,0.002938377145857459,1.0,1.0
421.0,369.0,2024-01-08 15:00:00,0.0032982913072335265,1.0,1.0
437.0,385.0,2024-01-08 16:00:00,0.00576985894222572,3.0,2.0
326.0,241.0,2024-01-08 17:00:00,0.0023670496769982678,1.0,1.0
287.0,224.0,2024-01-08 18:00:00,0.0019597876178626896,1.0,0.0
190.0,151.0,2024-01-08 19:00:00,0.0015387892721014343,0.0,0.0
87.0,96.0,2024-01-08 20:00:00,0.001864058399482287,0.0,0.0
76.0,75.0,2024-01-08 21:00:00,0.002926189179271943,0.0,0.0
72.0,74.0,2024-01-08 22:00:00,0.002425910271933136,0.0,0.0
67.0,69.0,2024-01-08 23:00:00,0.0019662239507217166,0.0,0.0
20.0,18.0,2024-01-09 00:00:00,0.0025613033196484848,0.0,0.0
15.0,14.0,2024-01-09 01:00:00,0.0037703699807399536,0.0,0.0
16.0,18.0,2024-01-09 02:00:00,0.0021045874959512373,0.0,0.0
16.0,18.0,2024-01-09 03:00:00,0.0030483374999772045,0.0,0.0
15.0,16.0,2024-01-09 04:00:00,0.0025421198107703465,0.0,0.0
23.0,24.0,2024-01-09 05:00:00,0.0022861414615326188,0.0,0.0
71.0,92.0,2024-01-09 06:00:00,0.0022593513258232145,0.0,0.0
197.0,201.0,2024-01-09 07:00:00,0.0038383290713253763,1.0,1.0
240.0,263.0,2024-01-09 08:00:00,0.0010104212631747204,0.0,0.0
236.0,315.0,2024-01-09 09:00:00,0.002616920716797385,1.0,1.0
239.0,315.0,2024-01-09 10:00:00,0.0024971543112584176,1.0,1.0
248.0,316.0,2024-01-09 11:00:00,0.002402431911687016,1.0,1.0
287.0,312.0,2024-01-09 12:00:00,0.0021657312578551875,1.0,1.0
340.0,320.0,2024-01-09 13:00:00,0.0028850905653284432,1.0,1.0
370.0,318.0,2024-01-09 14:00:00,0.0024779655228271535,1.0,1.0
384.0,336.0,2024-01-09 15:00:00,0.0025834682069088826,1.0,1.0
388.0,312.0,2024-01-09 16:00:00,0.002319007696563737,1.0,1.0
287.0,239.0,2024-01-09 17:00:00,0.0029017956365957618,1.0,1.0
228.0,189.0,2024-01-09 18:00:00,0.0021718592982194686,0.0,0.0
151.0,123.0,2024-01-09 19:00:00,0.0014456180629316437,0.0,0.0
151.0,123.0,2024-01-09 20:00:00,0.0020137997960982816,0.0,0.0
103.0,89.0,2024-01-09 21:00:00,0.0034165200549404295,0.0,0.0
103.0,89.0,2024-01-09 22:00:00,0.0025026954979724546,0.0,0.0
74.0,73.0,2024-01-09 23:00:00,0.002603647270498585,0.0,0.0
19.0,14.0,2024-01-10 00:00:00,0.002899526642840047,0.0,0.0
18.0,15.0,2024-01-10 01:00:00,0.003107652755778053,0.0,0.0
18.0,15.0,2024-01-10 02:00:00,0.0018132825529866014,0.0,0.0
18.0,15.0,2024-01-10 03:00:00,0.0023486086516026294,0.0,0.0
13.0,14.0,2024-01-10 04:00:00,0.0022568158132509324,0.0,0.0
85.0,75.0,2024-01-10 05:00:00,0.0026031737986629603,0.0,0.0
135.0,147.0,2024-01-10 06:00:00,0.002154006330742596,0.0,0.0
213.0,229.0,2024-01-10 07:00:00,0.003189524761507662,1.0,1.0
286.0,322.0,2024-01-10 08:00:00,0.0021022737428802994,1.0,1.0
260.0,312.0,2024-01-10 09:00:00,0.0023095304995847687,1.0,1.0
284.0,316.0,2024-01-10 10:00:00,0.0031831610560510842,1.0,1.0
284.0,316.0,2024-01-10 11:00:00,0.003748621918274682,1.0,1.0
289.0,316.0,2024-01-10 12:00:00,0.002573042514070852,1.0,1.0
344.0,339.0,2024-01-10 13:00:00,0.0028945784631424685,1.0,1.0
365.0,334.0,2024-01-10 14:00:00,0.0019804763032031606,1.0,1.0
377.0,333.0,2024-01-10 15:00:00,0.002372944048255695,1.0,1.0
338.0,285.0,2024-01-10 16:00:00,0.0029989785208865117,1.0,1.0
300.0,251.0,2024-01-10 17:00:00,0.003209303071433998,1.0,1.0
244.0,206.0,2024-01-10 18:00:00,0.0030989669420227774,1.0,1.0
244.0,206.0,2024-01-10 19:00:00,0.0025924483668697505,1.0,1.0
158.0,132.0,2024-01-10 20:00:00,0.005329149725012006,1.0,1.0
116.0,90.0,2024-01-10 21:00:00,0.0029554109643993185,0.0,0.0
116.0,90.0,2024-01-10 22:00:00,0.0023053532623585073,0.0,0.0
92.0,74.0,2024-01-10 23:00:00,0.003946738992093238,0.0,0.0
37.0,22.0,2024-01-11 00:00:00,0.0025209426257417644,0.0,0.0
18.0,13.0,2024-01-11 01:00:00,0.0012214195675586425,0.0,0.0
19.0,18.0,2024-01-11 02:00:00,0.003160445196949962,0.0,0.0
34.0,32.0,2024-01-11 03:00:00,0.0022239024576938852,0.0,0.0
30.0,33.0,2024-01-11 04:00:00,0.0020873762755833796,0.0,0.0
101.0,93.0,2024-01-11 05:00:00,0.002243628030279082,0.0,0.0
117.0,109.0,2024-01-11 06:00:00,0.0019236164726867547,0.0,0.0
146.0,140.0,2024-01-11 07:00:00,0.0024071269415570085,0.0,0.0
219.0,221.0,2024-01-11 08:00:00,0.00246271077998104,1.0,1.0
246.0,273.0,2024-01-11 09:00:00,0.002381744265340303,1.0,1.0
301.0,322.0,2024-01-11 10:00:00,0.0023084507774300054,1.0,1.0
312.0,317.0,2024-01-11 11:00:00,0.001824322612710407,1.0,1.0
329.0,326.0,2024-01-11 12:00:00,0.002933330544313675,1.0,1.0
337.0,335.0,2024-01-11 13:00:00,0.0036759348443318727,1.0,1.0
369.0,363.0,2024-01-11 14:00:00,0.003275229429428368,1.0,1.0
437.0,381.0,2024-01-11 15:00:00,0.0017343411993841927,1.0,1.0
406.0,361.0,2024-01-11 16:00:00,0.00203931778910808,1.0,1.0
472.0,385.0,2024-01-11 17:00:00,0.0026082285734761548,1.0,1.0
350.0,284.0,2024-01-11 18:00:00,0.002104123816392062,1.0,1.0
267.0,252.0,2024-01-11 19:00:00,0.004011664987099172,1.0,1.0
189.0,172.0,2024-01-11 20:00:00,0.003119511182019625,1.0,1.0
122.0,113.0,2024-01-11 21:00:00,0.002942538507906382,0.0,0.0
114.0,106.0,2024-01-11 22:00:00,0.002285581638877764,0.0,0.0
95.0,76.0,2024-01-11 23:00:00,0.002434672127547399,0.0,0.0
40.0,27.0,2024-01-12 00:00:00,0.0017768401242601462,0.0,0.0
29.0,22.0,2024-01-12 01:00:00,0.00195042051781142,0.0,0.0
26.0,21.0,2024-01-12 02:00:00,0.002124762993793276,0.0,0.0
42.0,37.0,2024-01-12 03:00:00,0.002047501328445174,0.0,0.0
73.0,82.0,2024-01-12 04:00:00,0.0040028165038393515,0.0,0.0
73.0,82.0,2024-01-12 05:00:00,0.002164297260121665,0.0,0.0
84.0,98.0,2024-01-12 06:00:00,0.0037289342144373834,0.0,0.0
148.0,203.0,2024-01-12 07:00:00,0.0037950599025661654,1.0,1.0
261.0,322.0,2024-01-12 08:00:00,0.0029317227283026117,1.0,1.0
235.0,277.0,2024-01-12 09:00:00,0.001894624903386032,0.0,1.0
341.0,357.0,2024-01-12 10:00:00,0.0024730839091510765,1.0,1.0
368.0,366.0,2024-01-12 11:00:00,0.0021882954156654272,1.0,1.0
420.0,380.0,2024-01-12 12:00:00,0.002032018223190953,1.0,1.0
420.0,380.0,2024-01-12 13:00:00,0.0020752751239870746,1.0,1.0
523.0,411.0,2024-01-12 14:00:00,0.0014385156207524397,1.0,1.0
584.0,429.0,2024-01-12 15:00:00,0.003489841897460844,2.0,1.0
607.0,402.0,2024-01-12 16:00:00,0.0018616632858341987,1.0,1.0
607.0,402.0,2024-01-12 17:00:00,0.0021986913442088676,1.0,1.0
572.0,355.0,2024-01-12 18:00:00,0.0017448544515036883,1.0,1.0
487.0,292.0,2024-01-12 19:00:00,0.0028659141076461283,1.0,1.0
346.0,206.0,2024-01-12 20:00:00,0.002116651120226278,1.0,0.0
268.0,156.0,2024-01-12 21:00:00,0.0016876213137267918,0.0,0.0
207.0,118.0,2024-01-12 22:00:00,0.0018161947293995836,0.0,0.0
152.0,92.0,2024-01-12 23:00:00,0.0028136594965833713,0.0,0.0
48.0,33.0,2024-01-13 00:00:00,0.0023762743733415975,0.0,0.0
35.0,23.0,2024-01-13 01:00:00,0.002118200062413769,0.0,0.0
30.0,20.0,2024-01-13 02:00:00,0.0032800049657965985,0.0,0.0
27.0,22.0,2024-01-13 03:00:00,0.002798167147177883,0.0,0.0
40.0,75.0,2024-01-13 04:00:00,0.001834270188185598,0.0,0.0
45.0,79.0,2024-01-13 05:00:00,0.003954252993031056,0.0,0.0
123.0,186.0,2024-01-13 06:00:00,0.0029354273616857716,0.0,1.0
217.0,303.0,2024-01-13 07:00:00,0.0017049908959143967,0.0,1.0
339.0,438.0,2024-01-13 08:00:00,0.0029890118421112702,1.0,1.0
440.0,365.0,2024-01-13 09:00:00,0.002364590709514444,1.0,1.0
440.0,364.0,2024-01-13 10:00:00,0.002503766985317741,1.0,1.0
592.0,358.0,2024-01-13 11:00:00,0.0013877573081153092,1.0,0.0
729.0,335.0,2024-01-13 12:00:00,0.0014357368847267237,1.0,0.0
817.0,325.0,2024-01-13 13:00:00,0.0025922503781013006,2.0,1.0
870.0,338.0,2024-01-13 14:00:00,0.0036776446572965773,3.0,1.0
856.0,374.0,2024-01-13 15:00:00,0.0016946961358917576,1.0,1.0
856.0,374.0,2024-01-13 16:00:00,0.003288063244029096,3.0,1.0
713.0,357.0,2024-01-13 17:00:00,0.0033095285865655847,2.0,1.0
527.0,331.0,2024-01-13 18:00:00,0.004377991028625338,2.0,1.0
409.0,347.0,2024-01-13 19:00:00,0.003595076391989536,1.0,1.0
232.0,218.0,2024-01-13 20:00:00,0.0017201962197037734,0.0,0.0
131.0,184.0,2024-01-13 21:00:00,0.00304520354715569,0.0,1.0
130.0,144.0,2024-01-13 22:00:00,0.0019048006470877021,0.0,0.0
102.0,126.0,2024-01-13 23:00:00,0.0032569377382606463,0.0,0.0
40.0,36.0,2024-01-14 00:00:00,0.001374457592249129,0.0,0.0
33.0,31.0,2024-01-14 01:00:00,0.0031989384615474328,0.0,0.0
30.0,30.0,2024-01-14 02:00:00,0.003297113153184846,0.0,0.0
32.0,39.0,2024-01-14 03:00:00,0.0035576086152943106,0.0,0.0
43.0,98.0,2024-01-14 04:00:00,0.002045103895630746,0.0,0.0
43.0,98.0,2024-01-14 05:00:00,0.002513401752915202,0.0,0.0
86.0,201.0,2024-01-14 06:00:00,0.0015459457235925552,0.0,0.0
162.0,300.0,2024-01-14 07:00:00,0.003002548569401741,0.0,1.0
162.0,299.0,2024-01-14 08:00:00,0.002767704496926502,0.0,1.0
233.0,382.0,2024-01-14 09:00:00,0.0025378616308486066,1.0,1.0
322.0,452.0,2024-01-14 10:00:00,0.002948709218765217,1.0,1.0
398.0,461.0,2024-01-14 11:00:00,0.002727862069725429,1.0,1.0
454.0,452.0,2024-01-14 12:00:00,0.001938759331073219,1.0,1.0
488.0,426.0,2024-01-14 13:00:00,0.00214223182409513,1.0,1.0
539.0,407.0,2024-01-14 14:00:00,0.0020143936384169636,1.0,1.0
533.0,370.0,2024-01-14 15:00:00,0.002844748736018098,2.0,1.0
486.0,329.0,2024-01-14 16:00:00,0.0014989248807654044,1.0,0.0
411.0,257.0,2024-01-14 17:00:00,0.0021939353295620627,1.0,1.0
319.0,201.0,2024-01-14 18:00:00,0.0023648241702811826,1.0,0.0
210.0,146.0,2024-01-14 19:00:00,0.003587711795863212,1.0,1.0
134.0,105.0,2024-01-14 20:00:00,0.002622681326059114,0.0,0.0
86.0,72.0,2024-01-14 21:00:00,0.0029875770298430785,0.0,0.0
86.0,72.0,2024-01-14 22:00:00,0.003271300182853567,0.0,0.0
75.0,61.0,2024-01-14 23:00:00,0.0025734629550489777,0.0,0.0
22.0,13.0,2024-01-15 00:00:00,0.0032443434902902596,0.0,0.0
16.0,11.0,2024-01-15 01:00:00,0.0028161685171809157,0.0,0.0
19.0,18.0,2024-01-15 02:00:00,0.0017871487815402701,0.0,0.0
19.0,18.0,2024-01-15 03:00:00,0.002696521969754566,0.0,0.0
15.0,19.0,2024-01-15 04:00:00,0.0031237444385441068,0.0,0.0
83.0,86.0,2024-01-15 05:00:00,0.0021948072399373235,0.0,0.0
130.0,149.0,2024-01-15 06:00:00,0.0025466337703028835,0.0,0.0
165.0,206.0,2024-01-15 07:00:00,0.002240711428457057,0.0,0.0
207.0,259.0,2024-01-15 08:00:00,0.0025525814705932097,1.0,1.0
243.0,297.0,2024-01-15 09:00:00,0.002306773053514912,1.0,1.0
243.0,297.0,2024-01-15 10:00:00,0.0012908131020566876,0.0,0.0
223.0,271.0,2024-01-15 11:00:00,0.002194717563442481,0.0,1.0
223.0,271.0,2024-01-15 12:00:00,0.0018356874305862582,0.0,0.0
238.0,278.0,2024-01-15 13:00:00,0.0018732785294851844,0.0,1.0
288.0,293.0,2024-01-15 14:00:00,0.001718143068367381,0.0,1.0
309.0,255.0,2024-01-15 15:00:00,0.0014062059730838713,0.0,0.0
329.0,275.0,2024-01-15 16:00:00,0.002451013552483815,1.0,1.0
354.0,299.0,2024-01-15 17:00:00,0.0021009737643428203,1.0,1.0
246.0,180.0,2024-01-15 18:00:00,0.003161099494253267,1.0,1.0
139.0,92.0,2024-01-15 19:00:00,0.0021029030625471356,0.0,0.0
116.0,68.0,2024-01-15 20:00:00,0.002411717649833906,0.0,0.0
116.0,68.0,2024-01-15 21:00:00,0.0021653851465646594,0.0,0.0
82.0,52.0,2024-01-15 22:00:00,0.004407349921247018,0.0,0.0
52.0,33.0,2024-01-15 23:00:00,0.0025444947853047557,0.0,0.0
22.0,13.0,2024-01-16 00:00:00,0.003529363907648354,0.0,0.0
